"","RC_ID","RC_Name","Region","Country","AverageIMD","IMDRegional","diff_IMDRegional","r_IMDRegional","IMDNational","diff_IMDNational","r_IMDNational"
"753","RC_EW_3781","Shirley High Street; Shirley; Southampton (South East; England)","South East","England",24.0083636363636,15.4774318097362,8.53093182662748,"MORE DEPRIVED",21.6693926135672,2.33897102279647,"MORE DEPRIVED"
"754","RC_EW_3785","Southampton; Southampton (South East; England)","South East","England",25.4573733333333,15.4774318097362,9.97994152359717,"MORE DEPRIVED",21.6693926135672,3.78798071976617,"MORE DEPRIVED"
"755","RC_EW_379","Doncaster; Doncaster (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",28.2779606299213,26.0016062707266,2.2763543591947,"MORE DEPRIVED",21.6693926135672,6.60856801635409,"MORE DEPRIVED"
"756","RC_EW_3797","Commercial Road; Totton; New Forest (South East; England)","South East","England",18.4406666666667,15.4774318097362,2.96323485693051,"MORE DEPRIVED",21.6693926135672,-3.2287259469005,"LESS DEPRIVED"
"757","RC_EW_3798","Newport; Isle of Wight (South East; England)","South East","England",26.6933333333333,15.4774318097362,11.2159015235972,"MORE DEPRIVED",21.6693926135672,5.02394071976617,"MORE DEPRIVED"
"758","RC_EW_380","Copley Road; Doncaster; Doncaster (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",35.2815,26.0016062707266,9.27989372927344,"MORE DEPRIVED",21.6693926135672,13.6121073864328,"MORE DEPRIVED"
"759","RC_EW_3800","High Street; Cowes; Isle of Wight (South East; England)","South East","England",15.8098571428571,15.4774318097362,0.332425333120986,"MORE DEPRIVED",21.6693926135672,-5.85953547071002,"LESS DEPRIVED"
"760","RC_EW_3806","Ringwood; New Forest (South East; England)","South East","England",13.6232857142857,15.4774318097362,-1.85414609545044,"LESS DEPRIVED",21.6693926135672,-8.04610689928145,"LESS DEPRIVED"
"761","RC_EW_3813","Lymington Road; Walkford; Bournemouth, Christchurch and Poole (South West; England)","South East","England",7.2725,15.4774318097362,-8.20493180973616,"LESS DEPRIVED",21.6693926135672,-14.3968926135672,"LESS DEPRIVED"
"762","RC_EW_3813","Lymington Road; Walkford; Bournemouth, Christchurch and Poole (South West; England)","South West","England",7.27257142857143,18.2526558975922,-10.9800844690208,"LESS DEPRIVED",21.6693926135672,-14.3968211849957,"LESS DEPRIVED"
"763","RC_EW_3814","Station Road; New Milton; New Forest (South East; England)","South East","England",16.1526923076923,15.4774318097362,0.675260497956151,"MORE DEPRIVED",21.6693926135672,-5.51670030587486,"LESS DEPRIVED"
"764","RC_EW_3816","Lymington; New Forest (South East; England)","South East","England",11.3645,15.4774318097362,-4.11293180973616,"LESS DEPRIVED",21.6693926135672,-10.3048926135672,"LESS DEPRIVED"
"765","RC_EW_3830","Portswood Road; Portswood; Southampton (South East; England)","South East","England",20.441375,15.4774318097362,4.96394319026384,"MORE DEPRIVED",21.6693926135672,-1.22801761356716,"LESS DEPRIVED"
"766","RC_EW_3831","Bedford Place; Bedford Place; Southampton (South East; England)","South East","England",24.3672631578947,15.4774318097362,8.88983134815858,"MORE DEPRIVED",21.6693926135672,2.69787054432757,"MORE DEPRIVED"
"767","RC_EW_3832","The Hundred; Romsey; Test Valley (South East; England)","South East","England",12.4211428571429,15.4774318097362,-3.0562889525933,"LESS DEPRIVED",21.6693926135672,-9.24824975642431,"LESS DEPRIVED"
"768","RC_EW_3834","Eastleigh; Eastleigh (South East; England)","South East","England",14.0786739130435,15.4774318097362,-1.39875789669268,"LESS DEPRIVED",21.6693926135672,-7.59071870052369,"LESS DEPRIVED"
"769","RC_EW_3837","Locks Heath Shopping Village (Locks Heath Shopping Centre); Fareham (South East; England)","South East","England",9.4852,15.4774318097362,-5.99223180973616,"LESS DEPRIVED",21.6693926135672,-12.1841926135672,"LESS DEPRIVED"
"770","RC_EW_3838","Southampton Road Retail Park; Fareham (South East; England)","South East","England",6.6702,15.4774318097362,-8.80723180973616,"LESS DEPRIVED",21.6693926135672,-14.9991926135672,"LESS DEPRIVED"
"771","RC_EW_3841","Whiteley Shopping Centre; Winchester (South East; England)","South East","England",8.10426190476191,15.4774318097362,-7.37316990497425,"LESS DEPRIVED",21.6693926135672,-13.5651307088053,"LESS DEPRIVED"
"772","RC_EW_3851","Fareham; Fareham (South East; England)","South East","England",12.1438684210526,15.4774318097362,-3.33356338868353,"LESS DEPRIVED",21.6693926135672,-9.52552419251453,"LESS DEPRIVED"
"773","RC_EW_3853","Speedfields Retail Park; Fareham (South East; England)","South East","England",14.4804637681159,15.4774318097362,-0.996968041620216,"LESS DEPRIVED",21.6693926135672,-7.18892884545122,"LESS DEPRIVED"
"774","RC_EW_3854","Centre 27 Retail Park; Eastleigh (South East; England)","South East","England",17.0855491803279,15.4774318097362,1.60811737059171,"MORE DEPRIVED",21.6693926135672,-4.58384343323929,"LESS DEPRIVED"
"775","RC_EW_3855","Hedge End Retail Park; Eastleigh (South East; England)","South East","England",16.7475555555556,15.4774318097362,1.2701237458194,"MORE DEPRIVED",21.6693926135672,-4.92183705801161,"LESS DEPRIVED"
"776","RC_EW_3862","High Street; Shanklin; Isle of Wight (South East; England)","South East","England",25.1415,15.4774318097362,9.66406819026384,"MORE DEPRIVED",21.6693926135672,3.47210738643284,"MORE DEPRIVED"
"777","RC_EW_3864","High Street; Sandown; Isle of Wight (South East; England)","South East","England",28.6813333333333,15.4774318097362,13.2039015235972,"MORE DEPRIVED",21.6693926135672,7.01194071976617,"MORE DEPRIVED"
"778","RC_EW_3872","Ringwood Road Retail Park; Bournemouth, Christchurch and Poole (South West; England)","South West","England",20.0756323529412,18.2526558975922,1.82297645534898,"MORE DEPRIVED",21.6693926135672,-1.59376026062599,"LESS DEPRIVED"
"779","RC_EW_3873","Victoria Road; Ferndown; Dorset (South West; England)","South West","England",9.224125,18.2526558975922,-9.0285308975922,"LESS DEPRIVED",21.6693926135672,-12.4452676135672,"LESS DEPRIVED"
"780","RC_EW_3875","Wimborne Minster; Dorset (South West; England)","South West","England",12.607,18.2526558975922,-5.6456558975922,"LESS DEPRIVED",21.6693926135672,-9.06239261356717,"LESS DEPRIVED"
"781","RC_EW_3879","East Street; Blandford Forum; Dorset (South West; England)","South West","England",15.6416666666667,18.2526558975922,-2.61098923092553,"LESS DEPRIVED",21.6693926135672,-6.0277259469005,"LESS DEPRIVED"
"782","RC_EW_3883","High Street; Shaftesbury; Dorset (South West; England)","South West","England",15.649,18.2526558975922,-2.6036558975922,"LESS DEPRIVED",21.6693926135672,-6.02039261356716,"LESS DEPRIVED"
"783","RC_EW_3884","High Street; Gillingham; Dorset (South West; England)","South West","England",11.135,18.2526558975922,-7.1176558975922,"LESS DEPRIVED",21.6693926135672,-10.5343926135672,"LESS DEPRIVED"
"784","RC_EW_3885","High Street; Swanage; Dorset (South West; England)","South West","England",14.309,18.2526558975922,-3.9436558975922,"LESS DEPRIVED",21.6693926135672,-7.36039261356717,"LESS DEPRIVED"
"785","RC_EW_3887","High Street; Christchurch; Bournemouth, Christchurch and Poole (South West; England)","South West","England",15.33,18.2526558975922,-2.9226558975922,"LESS DEPRIVED",21.6693926135672,-6.33939261356717,"LESS DEPRIVED"
"786","RC_EW_3888","Southbourne Grove; West Southbourne; Bournemouth, Christchurch and Poole (South West; England)","South West","England",19.8018421052632,18.2526558975922,1.54918620767096,"MORE DEPRIVED",21.6693926135672,-1.86755050830401,"LESS DEPRIVED"
"787","RC_EW_3889","Christchurch Road; Boscombe; Bournemouth, Christchurch and Poole (South West; England)","South West","England",31.4933125,18.2526558975922,13.2406566024078,"MORE DEPRIVED",21.6693926135672,9.82391988643283,"MORE DEPRIVED"
"788","RC_EW_389","The Mill Outlet Batley; Kirklees (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",29.4558952702703,26.0016062707266,3.45428899954371,"MORE DEPRIVED",21.6693926135672,7.78650265670311,"MORE DEPRIVED"
"789","RC_EW_3890","Christchurch Road; Pokesdown; Bournemouth, Christchurch and Poole (South West; England)","South West","England",20.2428666666667,18.2526558975922,1.99021076907447,"MORE DEPRIVED",21.6693926135672,-1.4265259469005,"LESS DEPRIVED"
"790","RC_EW_3892","Bournemouth; Bournemouth, Christchurch and Poole (South West; England)","South West","England",19.4453428571429,18.2526558975922,1.19268695955066,"MORE DEPRIVED",21.6693926135672,-2.22404975642431,"LESS DEPRIVED"
"791","RC_EW_3893","Poole Road; Westbourne; Bournemouth, Christchurch and Poole (South West; England)","South West","England",15.9171111111111,18.2526558975922,-2.33554478648109,"LESS DEPRIVED",21.6693926135672,-5.75228150245605,"LESS DEPRIVED"
"792","RC_EW_3896","Poole Commerce Centre; Bournemouth, Christchurch and Poole (South West; England)","South West","England",19.7599827586207,18.2526558975922,1.50732686102849,"MORE DEPRIVED",21.6693926135672,-1.90940985494647,"LESS DEPRIVED"
"793","RC_EW_3898","Wimborne Road; Winton; Bournemouth, Christchurch and Poole (South West; England)","South West","England",15.94005,18.2526558975922,-2.3126058975922,"LESS DEPRIVED",21.6693926135672,-5.72934261356717,"LESS DEPRIVED"
"794","RC_EW_39","St Austell; Cornwall (South West; England)","South West","England",29.1772727272727,18.2526558975922,10.9246168296805,"MORE DEPRIVED",21.6693926135672,7.50788011370556,"MORE DEPRIVED"
"795","RC_EW_3903","Wimborne Road; Moordown; Bournemouth, Christchurch and Poole (South West; England)","South West","England",15.06805,18.2526558975922,-3.1846058975922,"LESS DEPRIVED",21.6693926135672,-6.60134261356717,"LESS DEPRIVED"
"796","RC_EW_3904","Parkway Retail Park; Bournemouth, Christchurch and Poole (South West; England)","South West","England",20.8320277777778,18.2526558975922,2.57937188018558,"MORE DEPRIVED",21.6693926135672,-0.837364835789387,"LESS DEPRIVED"
"797","RC_EW_391","Bank Street; Ossett; Wakefield (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",20.6299285714286,26.0016062707266,-5.37167769929799,"LESS DEPRIVED",21.6693926135672,-1.03946404213859,"LESS DEPRIVED"
"798","RC_EW_3911","Castlepoint Shopping Park; Bournemouth, Christchurch and Poole (South West; England)","South East","England",13.8568333333333,15.4774318097362,-1.62059847640282,"LESS DEPRIVED",21.6693926135672,-7.81255928023383,"LESS DEPRIVED"
"799","RC_EW_3911","Castlepoint Shopping Park; Bournemouth, Christchurch and Poole (South West; England)","South West","England",19.3210620155039,18.2526558975922,1.06840611791168,"MORE DEPRIVED",21.6693926135672,-2.34833059806329,"LESS DEPRIVED"
"800","RC_EW_3914","Wessex Gate Retail Park; Bournemouth, Christchurch and Poole (South West; England)","South West","England",16.0493404255319,18.2526558975922,-2.20331547206028,"LESS DEPRIVED",21.6693926135672,-5.62005218803525,"LESS DEPRIVED"
"801","RC_EW_3917","Poole; Bournemouth, Christchurch and Poole (South West; England)","South West","England",14.1002,18.2526558975922,-4.1524558975922,"LESS DEPRIVED",21.6693926135672,-7.56919261356717,"LESS DEPRIVED"
"802","RC_EW_3920","Tower Park Leisure Complex; Bournemouth, Christchurch and Poole (South West; England)","South West","England",18.7847222222222,18.2526558975922,0.532066324630023,"MORE DEPRIVED",21.6693926135672,-2.88467039134494,"LESS DEPRIVED"
"803","RC_EW_3921","Ashley Road; Upper Parkstone; Bournemouth, Christchurch and Poole (South West; England)","South West","England",16.208,18.2526558975922,-2.0446558975922,"LESS DEPRIVED",21.6693926135672,-5.46139261356717,"LESS DEPRIVED"
"804","RC_EW_3927","Petersfield; East Hampshire (South East; England)","South East","England",11.4888461538462,15.4774318097362,-3.98858565589,"LESS DEPRIVED",21.6693926135672,-10.180546459721,"LESS DEPRIVED"
"805","RC_EW_393","Market Street; Heckmondwike; Kirklees (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",31.1375,26.0016062707266,5.13589372927344,"MORE DEPRIVED",21.6693926135672,9.46810738643283,"MORE DEPRIVED"
"806","RC_EW_3930","Moorside Road Retail Park; Winchester (South East; England)","South East","England",9.90631578947368,15.4774318097362,-5.57111602026247,"LESS DEPRIVED",21.6693926135672,-11.7630768240935,"LESS DEPRIVED"
"807","RC_EW_3934","Winchester; Winchester (South East; England)","South East","England",9.87720588235294,15.4774318097362,-5.60022592738322,"LESS DEPRIVED",21.6693926135672,-11.7921867312142,"LESS DEPRIVED"
"808","RC_EW_3938","Chineham Shopping Centre; Basingstoke and Deane (South East; England)","South East","England",13.0341095890411,15.4774318097362,-2.44332222069506,"LESS DEPRIVED",21.6693926135672,-8.63528302452607,"LESS DEPRIVED"
"809","RC_EW_3939","Basingstoke; Basingstoke and Deane (South East; England)","South East","England",14.7874561403509,15.4774318097362,-0.689975669385282,"LESS DEPRIVED",21.6693926135672,-6.88193647321629,"LESS DEPRIVED"
"810","RC_EW_394","Cleckheaton; Kirklees (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",22.17325,26.0016062707266,-3.82835627072656,"LESS DEPRIVED",21.6693926135672,0.503857386432834,"MORE DEPRIVED"
"811","RC_EW_3941","Brighton Hill Retail Park; Basingstoke and Deane (South East; England)","South East","England",15.1877777777778,15.4774318097362,-0.289654031958381,"LESS DEPRIVED",21.6693926135672,-6.48161483578939,"LESS DEPRIVED"
"812","RC_EW_3945","Forest Centre; East Hampshire (South East; England)","South East","England",13.6381,15.4774318097362,-1.83933180973616,"LESS DEPRIVED",21.6693926135672,-8.03129261356717,"LESS DEPRIVED"
"813","RC_EW_3947","High Street; Alton; East Hampshire (South East; England)","South East","England",13.778125,15.4774318097362,-1.69930680973616,"LESS DEPRIVED",21.6693926135672,-7.89126761356717,"LESS DEPRIVED"
"814","RC_EW_3949","Farnham; Waverley (South East; England)","South East","England",11.869375,15.4774318097362,-3.60805680973616,"LESS DEPRIVED",21.6693926135672,-9.80001761356717,"LESS DEPRIVED"
"815","RC_EW_3959","High Street; Ryde; Isle of Wight (South East; England)","South East","England",30.2870833333333,15.4774318097362,14.8096515235972,"MORE DEPRIVED",21.6693926135672,8.61769071976617,"MORE DEPRIVED"
"816","RC_EW_3961","Albert Road; Southsea; Portsmouth (South East; England)","South East","England",23.3367272727273,15.4774318097362,7.85929546299112,"MORE DEPRIVED",21.6693926135672,1.66733465916011,"MORE DEPRIVED"
"817","RC_EW_3966","Fratton Road; Fratton; Portsmouth (South East; England)","South East","England",39.5895454545455,15.4774318097362,24.1121136448093,"MORE DEPRIVED",21.6693926135672,17.9201528409783,"MORE DEPRIVED"
"818","RC_EW_3969","Palmerston Road; Southsea; Portsmouth (South East; England)","South East","England",24.8809523809524,15.4774318097362,9.40352057121622,"MORE DEPRIVED",21.6693926135672,3.21155976738521,"MORE DEPRIVED"
"819","RC_EW_3973","Portsmouth Gunwharf Quays; Portsmouth (South East; England)","South East","England",22.8758251121076,15.4774318097362,7.39839330237147,"MORE DEPRIVED",21.6693926135672,1.20643249854046,"MORE DEPRIVED"
"820","RC_EW_3977","Ocean Retail Park; Portsmouth (South East; England)","South East","England",28.3355692307692,15.4774318097362,12.8581374210331,"MORE DEPRIVED",21.6693926135672,6.66617661720207,"MORE DEPRIVED"
"821","RC_EW_3980","Portsmouth; Portsmouth (South East; England)","South East","England",29.6839887640449,15.4774318097362,14.2065569543088,"MORE DEPRIVED",21.6693926135672,8.01459615047778,"MORE DEPRIVED"
"822","RC_EW_3981","London Road; North End; Portsmouth (South East; England)","South East","England",30.6096153846154,15.4774318097362,15.1321835748792,"MORE DEPRIVED",21.6693926135672,8.94022277104822,"MORE DEPRIVED"
"823","RC_EW_3984","Gosport; Gosport (South East; England)","South East","England",18.6862258064516,15.4774318097362,3.20879399671546,"MORE DEPRIVED",21.6693926135672,-2.98316680711555,"LESS DEPRIVED"
"824","RC_EW_3985","Stoke Road; Newtown; Gosport (South East; England)","South East","England",21.7490666666667,15.4774318097362,6.27163485693051,"MORE DEPRIVED",21.6693926135672,0.0796740530995024,"MORE DEPRIVED"
"825","RC_EW_3989","Chichester; Chichester (South East; England)","South East","England",14.82645,15.4774318097362,-0.650981809736159,"LESS DEPRIVED",21.6693926135672,-6.84294261356717,"LESS DEPRIVED"
"826","RC_EW_3990","Portfield Retail Park; Chichester (South East; England)","South East","England",15.2210434782609,15.4774318097362,-0.256388331475289,"LESS DEPRIVED",21.6693926135672,-6.4483491353063,"LESS DEPRIVED"
"827","RC_EW_3991","Bognor Regis; Arun (South East; England)","South East","England",21.2844375,15.4774318097362,5.80700569026384,"MORE DEPRIVED",21.6693926135672,-0.384955113567166,"LESS DEPRIVED"
"828","RC_EW_3993","Arun Retail Park; Arun (South East; England)","South East","England",21.0647777777778,15.4774318097362,5.58734596804162,"MORE DEPRIVED",21.6693926135672,-0.604614835789388,"LESS DEPRIVED"
"829","RC_EW_3999","London Road; Waterlooville; Havant (South East; England)","South East","England",17.1051428571429,15.4774318097362,1.6277110474067,"MORE DEPRIVED",21.6693926135672,-4.56424975642431,"LESS DEPRIVED"
"830","RC_EW_40","Pentewan Road Retail Park; Cornwall (South West; England)","South West","England",23.4255,18.2526558975922,5.1728441024078,"MORE DEPRIVED",21.6693926135672,1.75610738643283,"MORE DEPRIVED"
"831","RC_EW_400","Dewsbury; Kirklees (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",31.1965555555556,26.0016062707266,5.19494928482899,"MORE DEPRIVED",21.6693926135672,9.52716294198839,"MORE DEPRIVED"
"832","RC_EW_4004","Havant; Havant (South East; England)","South East","England",21.6011647058824,15.4774318097362,6.1237328961462,"MORE DEPRIVED",21.6693926135672,-0.0682279076848111,"LESS DEPRIVED"
"833","RC_EW_4011","High Street; Cosham; Portsmouth (South East; England)","South East","England",22.08225,15.4774318097362,6.60481819026384,"MORE DEPRIVED",21.6693926135672,0.412857386432837,"MORE DEPRIVED"
"834","RC_EW_4017","Greywell Shopping Centre; Havant (South East; England)","South East","England",22.1150746268657,15.4774318097362,6.63764281712951,"MORE DEPRIVED",21.6693926135672,0.445682013298505,"MORE DEPRIVED"
"835","RC_EW_4024","Salisbury; Wiltshire (South West; England)","South West","England",14.6683529411765,18.2526558975922,-3.58430295641573,"LESS DEPRIVED",21.6693926135672,-7.00103967239069,"LESS DEPRIVED"
"836","RC_EW_4025","Bourne Retail Park; Wiltshire (South West; England)","South West","England",14.0292162162162,18.2526558975922,-4.22343968137598,"LESS DEPRIVED",21.6693926135672,-7.64017639735095,"LESS DEPRIVED"
"837","RC_EW_4027","Andover; Test Valley (South East; England)","South East","England",14.5465925925926,15.4774318097362,-0.930839217143566,"LESS DEPRIVED",21.6693926135672,-7.12280002097457,"LESS DEPRIVED"
"838","RC_EW_403","White Rose Centre; Leeds (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",31.6309066339066,26.0016062707266,5.62930036318007,"MORE DEPRIVED",21.6693926135672,9.96151402033947,"MORE DEPRIVED"
"839","RC_EW_404","The Penny Hill Centre; Leeds (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",47.1112931034483,26.0016062707266,21.1096868327217,"MORE DEPRIVED",21.6693926135672,25.4419004898811,"MORE DEPRIVED"
"840","RC_EW_4066","High Street; Ilfracombe; North Devon (South West; England)","South West","England",33.84,18.2526558975922,15.5873441024078,"MORE DEPRIVED",21.6693926135672,12.1706073864328,"MORE DEPRIVED"
"841","RC_EW_4070","Barnstaple; North Devon (South West; England)","South West","England",21.8906363636364,18.2526558975922,3.63798046604417,"MORE DEPRIVED",21.6693926135672,0.221243750069199,"MORE DEPRIVED"
"842","RC_EW_409","Wakefield; Wakefield (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",22.9704604316547,26.0016062707266,-3.03114583907189,"LESS DEPRIVED",21.6693926135672,1.30106781808751,"MORE DEPRIVED"
"843","RC_EW_4146","Seaton; East Devon (South West; England)","South West","England",12.775,18.2526558975922,-5.4776558975922,"LESS DEPRIVED",21.6693926135672,-8.89439261356716,"LESS DEPRIVED"
"844","RC_EW_4149","High Street; Sidmouth; East Devon (South West; England)","South West","England",6.423,18.2526558975922,-11.8296558975922,"LESS DEPRIVED",21.6693926135672,-15.2463926135672,"LESS DEPRIVED"
"845","RC_EW_4152","Fore Street; Chard; South Somerset (South West; England)","South West","England",21.4348888888889,18.2526558975922,3.18223299129669,"MORE DEPRIVED",21.6693926135672,-0.234503724678277,"LESS DEPRIVED"
"846","RC_EW_4156","South Street; Bridport; Dorset (South West; England)","South West","England",20.036,18.2526558975922,1.7833441024078,"MORE DEPRIVED",21.6693926135672,-1.63339261356716,"LESS DEPRIVED"
"847","RC_EW_4157","High Street; Honiton; East Devon (South West; England)","South West","England",14.020125,18.2526558975922,-4.2325308975922,"LESS DEPRIVED",21.6693926135672,-7.64926761356717,"LESS DEPRIVED"
"848","RC_EW_4158","High Street; Crediton; Mid Devon (South West; England)","South West","England",14.354,18.2526558975922,-3.8986558975922,"LESS DEPRIVED",21.6693926135672,-7.31539261356717,"LESS DEPRIVED"
"849","RC_EW_4159","Exe Bridges Retail Park; Exeter (South West; England)","South West","England",16.92872,18.2526558975922,-1.3239358975922,"LESS DEPRIVED",21.6693926135672,-4.74067261356717,"LESS DEPRIVED"
"850","RC_EW_416","Queen Street; City; Leeds (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",27.524125,26.0016062707266,1.52251872927344,"MORE DEPRIVED",21.6693926135672,5.85473238643284,"MORE DEPRIVED"
"851","RC_EW_4161","Exeter; Exeter (South West; England)","South West","England",16.9871449275362,18.2526558975922,-1.26551097005597,"LESS DEPRIVED",21.6693926135672,-4.68224768603093,"LESS DEPRIVED"
"852","RC_EW_4166","Rydon Lane Retail Park; Exeter (South West; England)","South West","England",16.4226071428571,18.2526558975922,-1.83004875473506,"LESS DEPRIVED",21.6693926135672,-5.24678547071002,"LESS DEPRIVED"
"853","RC_EW_4172","Tiverton; Mid Devon (South West; England)","South West","England",21.3958333333333,18.2526558975922,3.14317743574113,"MORE DEPRIVED",21.6693926135672,-0.273559280233833,"LESS DEPRIVED"
"854","RC_EW_418","Centre 27 Leisure Park; Kirklees (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",34.5807724550898,26.0016062707266,8.57916618436326,"MORE DEPRIVED",21.6693926135672,12.9113798415227,"MORE DEPRIVED"
"855","RC_EW_4180","Torquay; Torbay (South West; England)","South West","England",33.2661666666667,18.2526558975922,15.0135107690745,"MORE DEPRIVED",21.6693926135672,11.5967740530995,"MORE DEPRIVED"
"856","RC_EW_4181","Torquay Road; Preston; Torbay (South West; England)","South West","England",25.7334545454545,18.2526558975922,7.48079864786235,"MORE DEPRIVED",21.6693926135672,4.06406193188738,"MORE DEPRIVED"
"857","RC_EW_4182","Paignton; Torbay (South West; England)","South West","England",25.87375,18.2526558975922,7.6210941024078,"MORE DEPRIVED",21.6693926135672,4.20435738643284,"MORE DEPRIVED"
"858","RC_EW_4184","Bridge Retail Park; Torbay (South West; England)","South West","England",30.2886176470588,18.2526558975922,12.0359617494666,"MORE DEPRIVED",21.6693926135672,8.61922503349166,"MORE DEPRIVED"
"859","RC_EW_4189","Fore Street; Brixham; Torbay (South West; England)","South West","England",22.8894545454545,18.2526558975922,4.63679864786235,"MORE DEPRIVED",21.6693926135672,1.22006193188738,"MORE DEPRIVED"
"860","RC_EW_4190","Totnes; South Hams (South West; England)","South West","England",17.4815714285714,18.2526558975922,-0.771084469020771,"LESS DEPRIVED",21.6693926135672,-4.18782118499574,"LESS DEPRIVED"
"861","RC_EW_4193","Dartmouth; South Hams (South West; England)","South West","England",15.3565,18.2526558975922,-2.8961558975922,"LESS DEPRIVED",21.6693926135672,-6.31289261356716,"LESS DEPRIVED"
"862","RC_EW_4194","Exmouth; East Devon (South West; England)","South West","England",13.8372608695652,18.2526558975922,-4.41539502802698,"LESS DEPRIVED",21.6693926135672,-7.83213174400195,"LESS DEPRIVED"
"863","RC_EW_4195","Strand The; Dawlish; Teignbridge (South West; England)","South West","England",20.499,18.2526558975922,2.2463441024078,"MORE DEPRIVED",21.6693926135672,-1.17039261356717,"LESS DEPRIVED"
"864","RC_EW_4198","Newton Abbot; Teignbridge (South West; England)","South West","England",16.6284137931034,18.2526558975922,-1.62424210448875,"LESS DEPRIVED",21.6693926135672,-5.04097882046372,"LESS DEPRIVED"
"865","RC_EW_420","Shirebrook; Bolsover (East Midlands; England)","East Midlands","England",34.208,20.3604206921413,13.8475793078587,"MORE DEPRIVED",21.6693926135672,12.5386073864328,"MORE DEPRIVED"
"866","RC_EW_4202","Teignmouth; Teignbridge (South West; England)","South West","England",17.8774285714286,18.2526558975922,-0.375227326163628,"LESS DEPRIVED",21.6693926135672,-3.79196404213859,"LESS DEPRIVED"
"867","RC_EW_4205","Yeovil; South Somerset (South West; England)","South West","England",20.0778387096774,18.2526558975922,1.82518281208522,"MORE DEPRIVED",21.6693926135672,-1.59155390388975,"LESS DEPRIVED"
"868","RC_EW_4206","Houndstone Retail Park; South Somerset (South West; England)","South West","England",19.0334375,18.2526558975922,0.780781602407803,"MORE DEPRIVED",21.6693926135672,-2.63595511356716,"LESS DEPRIVED"
"869","RC_EW_4208","Cheap Street; Sherborne; Dorset (South West; England)","South West","England",16.26,18.2526558975922,-1.9926558975922,"LESS DEPRIVED",21.6693926135672,-5.40939261356716,"LESS DEPRIVED"
"870","RC_EW_4212","High Street; Glastonbury; Mendip (South West; England)","South West","England",28.391,18.2526558975922,10.1383441024078,"MORE DEPRIVED",21.6693926135672,6.72160738643284,"MORE DEPRIVED"
"871","RC_EW_4213","Townsend Shopping Park; Mendip (South West; England)","South West","England",14.2256666666667,18.2526558975922,-4.02698923092553,"LESS DEPRIVED",21.6693926135672,-7.4437259469005,"LESS DEPRIVED"
"872","RC_EW_4214","High Street; Wells; Mendip (South West; England)","South West","England",15.5073333333333,18.2526558975922,-2.74532256425887,"LESS DEPRIVED",21.6693926135672,-6.16205928023383,"LESS DEPRIVED"
"873","RC_EW_4220","Clarks Village Outlet Somerset; Mendip (South West; England)","South West","England",16.3415806451613,18.2526558975922,-1.91107525243091,"LESS DEPRIVED",21.6693926135672,-5.32781196840588,"LESS DEPRIVED"
"874","RC_EW_4222","Weymouth; Dorset (South West; England)","South West","England",25.661962962963,18.2526558975922,7.40930706537076,"MORE DEPRIVED",21.6693926135672,3.9925703493958,"MORE DEPRIVED"
"875","RC_EW_4224","Jubilee Retail Park; Dorset (South West; England)","South West","England",23.4542571428571,18.2526558975922,5.20160124526494,"MORE DEPRIVED",21.6693926135672,1.78486452928998,"MORE DEPRIVED"
"876","RC_EW_4230","South Street; Dorchester; Dorset (South West; England)","South West","England",13.7511428571429,18.2526558975922,-4.50151304044934,"LESS DEPRIVED",21.6693926135672,-7.91824975642431,"LESS DEPRIVED"
"877","RC_EW_4238","High Street; Wellington; Somerset West and Taunton (East of England; England)","South West","England",17.1665555555556,18.2526558975922,-1.08610034203664,"LESS DEPRIVED",21.6693926135672,-4.50283705801161,"LESS DEPRIVED"
"878","RC_EW_4239","St. Johns Retail Park; Somerset West and Taunton (East of England; England)","South West","England",22.090696969697,18.2526558975922,3.83804107210477,"MORE DEPRIVED",21.6693926135672,0.421304356129806,"MORE DEPRIVED"
"879","RC_EW_4240","Taunton; Somerset West and Taunton (East of England; England)","South West","England",18.5798125,18.2526558975922,0.327156602407801,"MORE DEPRIVED",21.6693926135672,-3.08958011356717,"LESS DEPRIVED"
"880","RC_EW_4241","East Reach; Firepool; Somerset West and Taunton (East of England; England)","South West","England",21.82,18.2526558975922,3.5673441024078,"MORE DEPRIVED",21.6693926135672,0.150607386432835,"MORE DEPRIVED"
"881","RC_EW_4244","Bridgwater; Sedgemoor (South West; England)","South West","England",28.6906153846154,18.2526558975922,10.4379594870232,"MORE DEPRIVED",21.6693926135672,7.02122277104822,"MORE DEPRIVED"
"882","RC_EW_4246","The Avenue; Minehead; Somerset West and Taunton (East of England; England)","South West","England",21.4298333333333,18.2526558975922,3.17717743574114,"MORE DEPRIVED",21.6693926135672,-0.239559280233831,"LESS DEPRIVED"
