"","RC_ID","RC_Name","Classification","imdAverage","imdNational","incomeAverage","incomeNational","employmentAverage","employmentNational","healthAverage","healthNational","educationAverage","educationNational","barriersAverage","barriersNational","crimeAverage","crimeNational","environmentAverage","environmentNational"
"701","RC_EW_3732","High Street; Pershore; Wychavon (West Midlands; England)","Local Centre",16.983,"LESS DEPRIVED",0.112,"LESS DEPRIVED",0.093,"LESS DEPRIVED",-0.3726,"LESS DEPRIVED",25.9542,"MORE DEPRIVED",17.5908,"LESS DEPRIVED",-0.463,"LESS DEPRIVED",20.223,"LESS DEPRIVED"
"702","RC_EW_3736","Evesham; Wychavon (West Midlands; England)","Town Centre",17.1583888888889,"LESS DEPRIVED",0.0903333333333333,"LESS DEPRIVED",0.0777777777777778,"LESS DEPRIVED",-0.382611111111111,"LESS DEPRIVED",24.8455,"MORE DEPRIVED",24.3168888888889,"MORE DEPRIVED",-0.0724444444444445,"LESS DEPRIVED",21.2742777777778,"LESS DEPRIVED"
"703","RC_EW_3738","Four Pools Retail Park; Wychavon (West Midlands; England)","Small Retail Park",16.2104285714286,"LESS DEPRIVED",0.085,"LESS DEPRIVED",0.0735714285714286,"LESS DEPRIVED",-0.491904761904762,"LESS DEPRIVED",23.6084285714286,"MORE DEPRIVED",24.8997619047619,"MORE DEPRIVED",-0.231666666666667,"LESS DEPRIVED",21.188619047619,"LESS DEPRIVED"
"704","RC_EW_374","Main Street; Garforth; Leeds (Yorkshire and The Humber; England)","Local Centre",12.12475,"LESS DEPRIVED",0.071375,"LESS DEPRIVED",0.070375,"LESS DEPRIVED",0.10475,"MORE DEPRIVED",10.808125,"LESS DEPRIVED",11.94825,"LESS DEPRIVED",-0.503875,"LESS DEPRIVED",20.150625,"LESS DEPRIVED"
"705","RC_EW_3741","Great Malvern; Malvern Hills (West Midlands; England)","Town Centre",16.9734090909091,"LESS DEPRIVED",0.118181818181818,"LESS DEPRIVED",0.0994545454545455,"LESS DEPRIVED",-0.3725,"LESS DEPRIVED",16.1061363636364,"LESS DEPRIVED",19.0256363636364,"LESS DEPRIVED",-0.263272727272727,"LESS DEPRIVED",16.4755,"LESS DEPRIVED"
"706","RC_EW_3743","Malvern Retail Park; Malvern Hills (West Midlands; England)","Small Retail Park",17.5941904761905,"LESS DEPRIVED",0.121142857142857,"LESS DEPRIVED",0.10347619047619,"MORE DEPRIVED",-0.318761904761905,"LESS DEPRIVED",16.9602857142857,"LESS DEPRIVED",19.0213333333333,"LESS DEPRIVED",-0.184428571428571,"LESS DEPRIVED",15.9484761904762,"LESS DEPRIVED"
"707","RC_EW_3744","High Street; Royal Wootton Bassett; Wiltshire (South West; England)","Local Centre",11.8361428571429,"LESS DEPRIVED",0.0838571428571429,"LESS DEPRIVED",0.07,"LESS DEPRIVED",-0.425857142857143,"LESS DEPRIVED",15.7855714285714,"LESS DEPRIVED",17.0112857142857,"LESS DEPRIVED",-0.722285714285714,"LESS DEPRIVED",12.468,"LESS DEPRIVED"
"708","RC_EW_3746","Orbital Shopping Park; Swindon (South West; England)","Small Retail Park",18.9156764705882,"LESS DEPRIVED",0.111764705882353,"LESS DEPRIVED",0.0895,"LESS DEPRIVED",0.0212647058823529,"MORE DEPRIVED",27.7513235294118,"MORE DEPRIVED",16.5658529411765,"LESS DEPRIVED",0.147705882352941,"MORE DEPRIVED",11.1516764705882,"LESS DEPRIVED"
"709","RC_EW_3747","High Street; Marlborough; Wiltshire (South West; England)","Market Town",10.3578,"LESS DEPRIVED",0.0702,"LESS DEPRIVED",0.0638,"LESS DEPRIVED",-0.7488,"LESS DEPRIVED",16.2646,"LESS DEPRIVED",21.146,"LESS DEPRIVED",-0.6854,"LESS DEPRIVED",5.1266,"LESS DEPRIVED"
"710","RC_EW_3748","Mannington Retail Park; Swindon (South West; England)","Small Retail Park",19.1624905660377,"LESS DEPRIVED",0.111679245283019,"LESS DEPRIVED",0.0848490566037736,"LESS DEPRIVED",0.0587169811320755,"MORE DEPRIVED",25.0140566037736,"MORE DEPRIVED",17.0097358490566,"LESS DEPRIVED",0.303905660377358,"MORE DEPRIVED",17.6079622641509,"LESS DEPRIVED"
"711","RC_EW_3749","West Swindon Shopping Centre; Swindon (South West; England)","Large Retail Park",19.858954954955,"LESS DEPRIVED",0.117567567567568,"LESS DEPRIVED",0.0898288288288288,"LESS DEPRIVED",0.0541891891891892,"MORE DEPRIVED",26.7012342342342,"MORE DEPRIVED",18.1746306306306,"LESS DEPRIVED",0.188333333333333,"MORE DEPRIVED",14.9224054054054,"LESS DEPRIVED"
"712","RC_EW_3751","Swindon Designer Outlet; Swindon (South West; England)","Small Shopping Centre",20.0163097345133,"LESS DEPRIVED",0.11787610619469,"LESS DEPRIVED",0.0904513274336283,"LESS DEPRIVED",0.0598230088495575,"MORE DEPRIVED",27.0513185840708,"MORE DEPRIVED",18.486796460177,"LESS DEPRIVED",0.204548672566372,"MORE DEPRIVED",14.7431769911504,"LESS DEPRIVED"
"713","RC_EW_3753","Swindon; Swindon (South West; England)","Major Town Centre",21.0531078431373,"LESS DEPRIVED",0.123509803921569,"LESS DEPRIVED",0.0942843137254902,"LESS DEPRIVED",0.122254901960784,"MORE DEPRIVED",28.5035490196078,"MORE DEPRIVED",18.1987549019608,"LESS DEPRIVED",0.29893137254902,"MORE DEPRIVED",14.8922843137255,"LESS DEPRIVED"
"714","RC_EW_3754","Victoria Road; Old Town; Swindon (South West; England)","Local Centre",17.9194545454545,"LESS DEPRIVED",0.0975454545454545,"LESS DEPRIVED",0.0717272727272727,"LESS DEPRIVED",-0.199909090909091,"LESS DEPRIVED",18.4107272727273,"LESS DEPRIVED",18.1249090909091,"LESS DEPRIVED",0.783454545454545,"MORE DEPRIVED",22.9352727272727,"MORE DEPRIVED"
"715","RC_EW_3755","Long Street; Tetbury; Cotswold (South West; England)","Local Centre",8.26825,"LESS DEPRIVED",0.0815,"LESS DEPRIVED",0.0555,"LESS DEPRIVED",-0.5755,"LESS DEPRIVED",13.40325,"LESS DEPRIVED",11.935,"LESS DEPRIVED",-1.31575,"LESS DEPRIVED",6.1695,"LESS DEPRIVED"
"716","RC_EW_3759","Cirencester; Cotswold (South West; England)","Town Centre",11.5750714285714,"LESS DEPRIVED",0.082,"LESS DEPRIVED",0.0625,"LESS DEPRIVED",-0.638357142857143,"LESS DEPRIVED",15.8651428571429,"LESS DEPRIVED",23.25,"MORE DEPRIVED",-1.08364285714286,"LESS DEPRIVED",10.7036428571429,"LESS DEPRIVED"
"717","RC_EW_3762","Greenbridge Retail & Leisure Park; Swindon (South West; England)","Small Retail Park",22.5822909090909,"MORE DEPRIVED",0.127872727272727,"LESS DEPRIVED",0.0957454545454546,"LESS DEPRIVED",0.126472727272727,"MORE DEPRIVED",30.7959818181818,"MORE DEPRIVED",19.0636909090909,"LESS DEPRIVED",0.483127272727273,"MORE DEPRIVED",18.2886545454545,"LESS DEPRIVED"
"718","RC_EW_3764","Cricklade Road; Gorse Hill; Swindon (South West; England)","Local Centre",28.1377142857143,"MORE DEPRIVED",0.153214285714286,"MORE DEPRIVED",0.108285714285714,"MORE DEPRIVED",0.206714285714286,"MORE DEPRIVED",36.9139285714286,"MORE DEPRIVED",18.0487857142857,"LESS DEPRIVED",0.851142857142857,"MORE DEPRIVED",29.0212142857143,"MORE DEPRIVED"
"719","RC_EW_3767","Stroud; Stroud (South West; England)","Town Centre",10.6628695652174,"LESS DEPRIVED",0.0774782608695652,"LESS DEPRIVED",0.0699565217391304,"LESS DEPRIVED",-0.596869565217391,"LESS DEPRIVED",9.91082608695652,"LESS DEPRIVED",18.8131739130435,"LESS DEPRIVED",-0.968695652173913,"LESS DEPRIVED",13.4419565217391,"LESS DEPRIVED"
"720","RC_EW_3769","Spur Retail Park; County of Herefordshire (West Midlands; England)","Small Retail Park",14.9973333333333,"LESS DEPRIVED",0.093375,"LESS DEPRIVED",0.078625,"LESS DEPRIVED",-0.17025,"LESS DEPRIVED",20.961,"LESS DEPRIVED",13.0530416666667,"LESS DEPRIVED",-0.535,"LESS DEPRIVED",23.5817083333333,"MORE DEPRIVED"
"721","RC_EW_377","Danum Retail Park; Doncaster (Yorkshire and The Humber; England)","Small Retail Park",31.62865,"MORE DEPRIVED",0.172475,"MORE DEPRIVED",0.139075,"MORE DEPRIVED",0.6452,"MORE DEPRIVED",41.30385,"MORE DEPRIVED",14.9627,"LESS DEPRIVED",0.84065,"MORE DEPRIVED",18.563825,"LESS DEPRIVED"
"722","RC_EW_3770","Hereford; County of Herefordshire (West Midlands; England)","Major Town Centre",18.9547906976744,"LESS DEPRIVED",0.109511627906977,"LESS DEPRIVED",0.0907209302325581,"LESS DEPRIVED",-0.0388604651162791,"LESS DEPRIVED",27.7727674418605,"MORE DEPRIVED",17.7948837209302,"LESS DEPRIVED",-0.402813953488372,"LESS DEPRIVED",23.408488372093,"MORE DEPRIVED"
"723","RC_EW_3773","Ross-on-Wye; County of Herefordshire (West Midlands; England)","Market Town",20.0514,"LESS DEPRIVED",0.1306,"MORE DEPRIVED",0.0976,"LESS DEPRIVED",-0.0848,"LESS DEPRIVED",23.9946,"MORE DEPRIVED",16.517,"LESS DEPRIVED",0.147,"MORE DEPRIVED",24.9872,"MORE DEPRIVED"
"724","RC_EW_3775","Leominster; County of Herefordshire (West Midlands; England)","Market Town",28.0446666666667,"MORE DEPRIVED",0.177333333333333,"MORE DEPRIVED",0.130333333333333,"MORE DEPRIVED",0.2105,"MORE DEPRIVED",33.6745,"MORE DEPRIVED",20.3071666666667,"LESS DEPRIVED",0.116666666666667,"MORE DEPRIVED",27.5505,"MORE DEPRIVED"
"725","RC_EW_3781","Shirley High Street; Shirley; Southampton (South East; England)","District Centre",24.0083636363636,"MORE DEPRIVED",0.115272727272727,"LESS DEPRIVED",0.0855454545454545,"LESS DEPRIVED",0.352227272727273,"MORE DEPRIVED",17.0392727272727,"LESS DEPRIVED",15.3600454545455,"LESS DEPRIVED",0.977227272727273,"MORE DEPRIVED",41.3483181818182,"MORE DEPRIVED"
"726","RC_EW_3785","Southampton; Southampton (South East; England)","Major Town Centre",25.4573733333333,"MORE DEPRIVED",0.129153333333333,"MORE DEPRIVED",0.09424,"LESS DEPRIVED",0.42288,"MORE DEPRIVED",25.9054933333333,"MORE DEPRIVED",19.73922,"LESS DEPRIVED",0.822646666666667,"MORE DEPRIVED",30.8493666666667,"MORE DEPRIVED"
"727","RC_EW_379","Doncaster; Doncaster (Yorkshire and The Humber; England)","Major Town Centre",28.2779606299213,"MORE DEPRIVED",0.155527559055118,"MORE DEPRIVED",0.128748031496063,"MORE DEPRIVED",0.600905511811024,"MORE DEPRIVED",36.2002047244094,"MORE DEPRIVED",15.5398582677165,"LESS DEPRIVED",0.667149606299213,"MORE DEPRIVED",13.7050157480315,"LESS DEPRIVED"
"728","RC_EW_3797","Commercial Road; Totton; New Forest (South East; England)","Market Town",18.4406666666667,"LESS DEPRIVED",0.0985333333333333,"LESS DEPRIVED",0.0823333333333333,"LESS DEPRIVED",-0.268266666666667,"LESS DEPRIVED",24.9863333333333,"MORE DEPRIVED",19.5113333333333,"LESS DEPRIVED",0.495133333333333,"MORE DEPRIVED",18.5061333333333,"LESS DEPRIVED"
"729","RC_EW_3798","Newport; Isle of Wight (South East; England)","Town Centre",26.6933333333333,"MORE DEPRIVED",0.158533333333333,"MORE DEPRIVED",0.130533333333333,"MORE DEPRIVED",0.249933333333333,"MORE DEPRIVED",30.0064666666667,"MORE DEPRIVED",17.1860666666667,"LESS DEPRIVED",0.134733333333333,"MORE DEPRIVED",31.8648666666667,"MORE DEPRIVED"
"730","RC_EW_380","Copley Road; Doncaster; Doncaster (Yorkshire and The Humber; England)","Local Centre",35.2815,"MORE DEPRIVED",0.188416666666667,"MORE DEPRIVED",0.145833333333333,"MORE DEPRIVED",0.733416666666667,"MORE DEPRIVED",41.8828333333333,"MORE DEPRIVED",14.2175833333333,"LESS DEPRIVED",1.20291666666667,"MORE DEPRIVED",26.3789166666667,"MORE DEPRIVED"
"731","RC_EW_3800","High Street; Cowes; Isle of Wight (South East; England)","Market Town",15.8098571428571,"LESS DEPRIVED",0.104285714285714,"LESS DEPRIVED",0.0822857142857143,"LESS DEPRIVED",-0.184857142857143,"LESS DEPRIVED",15.6288571428571,"LESS DEPRIVED",15.0294285714286,"LESS DEPRIVED",-0.516285714285714,"LESS DEPRIVED",29.8025714285714,"MORE DEPRIVED"
"732","RC_EW_3806","Ringwood; New Forest (South East; England)","Market Town",13.6232857142857,"LESS DEPRIVED",0.0874285714285714,"LESS DEPRIVED",0.0735714285714286,"LESS DEPRIVED",-0.576142857142857,"LESS DEPRIVED",17.6941428571429,"LESS DEPRIVED",18.0318571428571,"LESS DEPRIVED",0.0111428571428571,"MORE DEPRIVED",17.1071428571429,"LESS DEPRIVED"
"733","RC_EW_3813","Lymington Road; Walkford; Bournemouth, Christchurch and Poole (South West; England)","Local Centre",7.27255555555555,"LESS DEPRIVED",0.0548888888888889,"LESS DEPRIVED",0.0562222222222222,"LESS DEPRIVED",-0.813444444444444,"LESS DEPRIVED",9.46888888888889,"LESS DEPRIVED",21.9801111111111,"MORE DEPRIVED",-1.24977777777778,"LESS DEPRIVED",3.91677777777778,"LESS DEPRIVED"
"734","RC_EW_3814","Station Road; New Milton; New Forest (South East; England)","District Centre",16.1526923076923,"LESS DEPRIVED",0.104538461538462,"LESS DEPRIVED",0.094,"LESS DEPRIVED",-0.411307692307692,"LESS DEPRIVED",21.0313076923077,"LESS DEPRIVED",21.6428461538462,"LESS DEPRIVED",-0.184,"LESS DEPRIVED",7.775,"LESS DEPRIVED"
"735","RC_EW_3816","Lymington; New Forest (South East; England)","Town Centre",11.3645,"LESS DEPRIVED",0.0789166666666667,"LESS DEPRIVED",0.0675833333333333,"LESS DEPRIVED",-0.759333333333333,"LESS DEPRIVED",10.3293333333333,"LESS DEPRIVED",21.8771666666667,"MORE DEPRIVED",-0.108666666666667,"LESS DEPRIVED",10.3555,"LESS DEPRIVED"
"736","RC_EW_3830","Portswood Road; Portswood; Southampton (South East; England)","Local Centre",20.441375,"LESS DEPRIVED",0.08725,"LESS DEPRIVED",0.060375,"LESS DEPRIVED",0.497,"MORE DEPRIVED",14.3819375,"LESS DEPRIVED",19.2243125,"LESS DEPRIVED",0.834,"MORE DEPRIVED",35.9313125,"MORE DEPRIVED"
"737","RC_EW_3831","Bedford Place; Bedford Place; Southampton (South East; England)","Local Centre",24.3672631578947,"MORE DEPRIVED",0.108263157894737,"LESS DEPRIVED",0.0744210526315789,"LESS DEPRIVED",0.666,"MORE DEPRIVED",17.3097894736842,"LESS DEPRIVED",19.1200526315789,"LESS DEPRIVED",1.05631578947368,"MORE DEPRIVED",37.4488421052632,"MORE DEPRIVED"
"738","RC_EW_3832","The Hundred; Romsey; Test Valley (South East; England)","Market Town",12.4211428571429,"LESS DEPRIVED",0.0894285714285714,"LESS DEPRIVED",0.0722857142857143,"LESS DEPRIVED",-0.4,"LESS DEPRIVED",13.0042857142857,"LESS DEPRIVED",17.3635714285714,"LESS DEPRIVED",-0.404857142857143,"LESS DEPRIVED",13.4154285714286,"LESS DEPRIVED"
"739","RC_EW_3834","Eastleigh; Eastleigh (South East; England)","Town Centre",14.0786739130435,"LESS DEPRIVED",0.0834565217391304,"LESS DEPRIVED",0.066695652173913,"LESS DEPRIVED",-0.533021739130435,"LESS DEPRIVED",19.3218913043478,"LESS DEPRIVED",15.8497391304348,"LESS DEPRIVED",-0.0689565217391304,"LESS DEPRIVED",19.9275652173913,"LESS DEPRIVED"
"740","RC_EW_3837","Locks Heath Shopping Village (Locks Heath Shopping Centre); Fareham (South East; England)","Large Retail Park",9.4852,"LESS DEPRIVED",0.0587166666666667,"LESS DEPRIVED",0.0528166666666667,"LESS DEPRIVED",-0.7766,"LESS DEPRIVED",11.1619833333333,"LESS DEPRIVED",19.8703333333333,"LESS DEPRIVED",-0.484583333333333,"LESS DEPRIVED",15.0413333333333,"LESS DEPRIVED"
"741","RC_EW_3838","Southampton Road Retail Park; Fareham (South East; England)","Small Retail Park",6.6702,"LESS DEPRIVED",0.04508,"LESS DEPRIVED",0.04056,"LESS DEPRIVED",-0.98256,"LESS DEPRIVED",8.98192,"LESS DEPRIVED",18.95048,"LESS DEPRIVED",-0.72428,"LESS DEPRIVED",12.937,"LESS DEPRIVED"
"742","RC_EW_3841","Whiteley Shopping Centre; Winchester (South East; England)","Large Retail Park",8.10426190476191,"LESS DEPRIVED",0.0472380952380952,"LESS DEPRIVED",0.0423571428571429,"LESS DEPRIVED",-0.930928571428571,"LESS DEPRIVED",10.4606428571429,"LESS DEPRIVED",21.0922619047619,"LESS DEPRIVED",-0.537761904761905,"LESS DEPRIVED",14.8353333333333,"LESS DEPRIVED"
"743","RC_EW_3851","Fareham; Fareham (South East; England)","Town Centre",12.1438684210526,"LESS DEPRIVED",0.0701578947368421,"LESS DEPRIVED",0.0633947368421053,"LESS DEPRIVED",-0.585921052631579,"LESS DEPRIVED",15.9043157894737,"LESS DEPRIVED",18.5664736842105,"LESS DEPRIVED",-0.398342105263158,"LESS DEPRIVED",20.4907631578947,"LESS DEPRIVED"
"744","RC_EW_3853","Speedfields Retail Park; Fareham (South East; England)","Small Retail Park",14.4804637681159,"LESS DEPRIVED",0.0784057971014493,"LESS DEPRIVED",0.0695072463768116,"LESS DEPRIVED",-0.35268115942029,"LESS DEPRIVED",20.9570579710145,"LESS DEPRIVED",18.4182753623188,"LESS DEPRIVED",-0.171985507246377,"LESS DEPRIVED",19.9020724637681,"LESS DEPRIVED"
"745","RC_EW_3854","Centre 27 Retail Park; Eastleigh (South East; England)","Large Retail Park",17.0855491803279,"LESS DEPRIVED",0.0957950819672131,"LESS DEPRIVED",0.0736475409836066,"LESS DEPRIVED",-0.234844262295082,"LESS DEPRIVED",20.8778852459016,"LESS DEPRIVED",18.4158770491803,"LESS DEPRIVED",0.165524590163934,"MORE DEPRIVED",21.3680737704918,"LESS DEPRIVED"
"746","RC_EW_3855","Hedge End Retail Park; Eastleigh (South East; England)","Small Retail Park",16.7475555555556,"LESS DEPRIVED",0.0967777777777778,"LESS DEPRIVED",0.0767333333333333,"LESS DEPRIVED",-0.310711111111111,"LESS DEPRIVED",20.2972,"LESS DEPRIVED",18.5106444444444,"LESS DEPRIVED",0.212777777777778,"MORE DEPRIVED",16.2259111111111,"LESS DEPRIVED"
"747","RC_EW_3862","High Street; Shanklin; Isle of Wight (South East; England)","Market Town",25.1415,"MORE DEPRIVED",0.148833333333333,"MORE DEPRIVED",0.152333333333333,"MORE DEPRIVED",0.208,"MORE DEPRIVED",27.3258333333333,"MORE DEPRIVED",15.4145,"LESS DEPRIVED",0.136,"MORE DEPRIVED",21.6923333333333,"MORE DEPRIVED"
"748","RC_EW_3864","High Street; Sandown; Isle of Wight (South East; England)","Local Centre",28.6813333333333,"MORE DEPRIVED",0.161666666666667,"MORE DEPRIVED",0.148,"MORE DEPRIVED",0.377666666666667,"MORE DEPRIVED",32.6523333333333,"MORE DEPRIVED",18.366,"LESS DEPRIVED",0.563333333333333,"MORE DEPRIVED",26.5586666666667,"MORE DEPRIVED"
"749","RC_EW_3872","Ringwood Road Retail Park; Bournemouth, Christchurch and Poole (South West; England)","Small Retail Park",20.0756323529412,"LESS DEPRIVED",0.124235294117647,"LESS DEPRIVED",0.0991029411764706,"LESS DEPRIVED",0.0452352941176471,"MORE DEPRIVED",27.9412941176471,"MORE DEPRIVED",21.6233529411765,"LESS DEPRIVED",-0.253014705882353,"LESS DEPRIVED",14.6671470588235,"LESS DEPRIVED"
"750","RC_EW_3873","Victoria Road; Ferndown; Dorset (South West; England)","Local Centre",9.224125,"LESS DEPRIVED",0.067125,"LESS DEPRIVED",0.06925,"LESS DEPRIVED",-0.813875,"LESS DEPRIVED",14.127,"LESS DEPRIVED",18.222375,"LESS DEPRIVED",-1.16225,"LESS DEPRIVED",5.5535,"LESS DEPRIVED"
"751","RC_EW_3875","Wimborne Minster; Dorset (South West; England)","District Centre",12.607,"LESS DEPRIVED",0.119,"LESS DEPRIVED",0.074,"LESS DEPRIVED",-0.347,"LESS DEPRIVED",9.231,"LESS DEPRIVED",14.658,"LESS DEPRIVED",0.042,"MORE DEPRIVED",7.59,"LESS DEPRIVED"
"752","RC_EW_3879","East Street; Blandford Forum; Dorset (South West; England)","Market Town",15.6416666666667,"LESS DEPRIVED",0.0996666666666667,"LESS DEPRIVED",0.0798333333333333,"LESS DEPRIVED",-0.31,"LESS DEPRIVED",21.8018333333333,"MORE DEPRIVED",27.9993333333333,"MORE DEPRIVED",-0.7045,"LESS DEPRIVED",7.64783333333333,"LESS DEPRIVED"
"753","RC_EW_3883","High Street; Shaftesbury; Dorset (South West; England)","Local Centre",15.649,"LESS DEPRIVED",0.09675,"LESS DEPRIVED",0.07125,"LESS DEPRIVED",-0.534,"LESS DEPRIVED",20.49475,"LESS DEPRIVED",34.0515,"MORE DEPRIVED",-0.49575,"LESS DEPRIVED",7.47575,"LESS DEPRIVED"
"754","RC_EW_3884","High Street; Gillingham; Dorset (South West; England)","Local Centre",11.135,"LESS DEPRIVED",0.0786,"LESS DEPRIVED",0.0668,"LESS DEPRIVED",-0.5298,"LESS DEPRIVED",21.6916,"MORE DEPRIVED",17.8964,"LESS DEPRIVED",-0.8974,"LESS DEPRIVED",3.8884,"LESS DEPRIVED"
"755","RC_EW_3885","High Street; Swanage; Dorset (South West; England)","Market Town",14.309,"LESS DEPRIVED",0.0948333333333333,"LESS DEPRIVED",0.0756666666666667,"LESS DEPRIVED",0.0536666666666667,"MORE DEPRIVED",18.4323333333333,"LESS DEPRIVED",18.8705,"LESS DEPRIVED",-0.693166666666667,"LESS DEPRIVED",15.2548333333333,"LESS DEPRIVED"
"756","RC_EW_3887","High Street; Christchurch; Bournemouth, Christchurch and Poole (South West; England)","District Centre",15.33,"LESS DEPRIVED",0.11355,"LESS DEPRIVED",0.0911,"LESS DEPRIVED",-0.35695,"LESS DEPRIVED",19.8132,"LESS DEPRIVED",16.1916,"LESS DEPRIVED",-0.3378,"LESS DEPRIVED",11.2324,"LESS DEPRIVED"
"757","RC_EW_3888","Southbourne Grove; West Southbourne; Bournemouth, Christchurch and Poole (South West; England)","Local Centre",19.8018421052632,"LESS DEPRIVED",0.120684210526316,"LESS DEPRIVED",0.101473684210526,"MORE DEPRIVED",0.136526315789474,"MORE DEPRIVED",15.3222631578947,"LESS DEPRIVED",18.2152105263158,"LESS DEPRIVED",0.176315789473684,"MORE DEPRIVED",24.5538421052632,"MORE DEPRIVED"
"758","RC_EW_3889","Christchurch Road; Boscombe; Bournemouth, Christchurch and Poole (South West; England)","District Centre",31.4933125,"MORE DEPRIVED",0.1730625,"MORE DEPRIVED",0.1438125,"MORE DEPRIVED",0.5403125,"MORE DEPRIVED",23.738125,"MORE DEPRIVED",20.8510625,"LESS DEPRIVED",0.79625,"MORE DEPRIVED",36.367625,"MORE DEPRIVED"
"759","RC_EW_389","The Mill Outlet Batley; Kirklees (Yorkshire and The Humber; England)","Large Shopping Centre",29.4558952702703,"MORE DEPRIVED",0.16222972972973,"MORE DEPRIVED",0.126128378378378,"MORE DEPRIVED",0.445219594594595,"MORE DEPRIVED",33.3374155405405,"MORE DEPRIVED",16.5711756756757,"LESS DEPRIVED",0.703300675675676,"MORE DEPRIVED",29.8793918918919,"MORE DEPRIVED"
"760","RC_EW_3890","Christchurch Road; Pokesdown; Bournemouth, Christchurch and Poole (South West; England)","Local Centre",20.2428666666667,"LESS DEPRIVED",0.118666666666667,"LESS DEPRIVED",0.101666666666667,"MORE DEPRIVED",0.114333333333333,"MORE DEPRIVED",14.8593333333333,"LESS DEPRIVED",17.6975333333333,"LESS DEPRIVED",0.323666666666667,"MORE DEPRIVED",26.1420666666667,"MORE DEPRIVED"
"761","RC_EW_3892","Bournemouth; Bournemouth, Christchurch and Poole (South West; England)","Major Town Centre",19.4453428571429,"LESS DEPRIVED",0.116685714285714,"LESS DEPRIVED",0.0927214285714286,"LESS DEPRIVED",0.05345,"MORE DEPRIVED",18.7527428571429,"LESS DEPRIVED",21.1714857142857,"LESS DEPRIVED",0.0814214285714286,"MORE DEPRIVED",20.5039928571429,"LESS DEPRIVED"
"762","RC_EW_3893","Poole Road; Westbourne; Bournemouth, Christchurch and Poole (South West; England)","District Centre",15.9171111111111,"LESS DEPRIVED",0.0876666666666667,"LESS DEPRIVED",0.0757777777777778,"LESS DEPRIVED",-0.131222222222222,"LESS DEPRIVED",10.2317777777778,"LESS DEPRIVED",26.2914444444444,"MORE DEPRIVED",-0.0981111111111111,"LESS DEPRIVED",17.863,"LESS DEPRIVED"
"763","RC_EW_3896","Poole Commerce Centre; Bournemouth, Christchurch and Poole (South West; England)","Large Retail Park",19.7599827586207,"LESS DEPRIVED",0.118301724137931,"LESS DEPRIVED",0.0915689655172414,"LESS DEPRIVED",0.0647327586206897,"MORE DEPRIVED",19.5006724137931,"LESS DEPRIVED",21.64225,"LESS DEPRIVED",0.0810862068965517,"MORE DEPRIVED",21.3793448275862,"LESS DEPRIVED"
"764","RC_EW_3898","Wimborne Road; Winton; Bournemouth, Christchurch and Poole (South West; England)","District Centre",15.94005,"LESS DEPRIVED",0.09205,"LESS DEPRIVED",0.0675,"LESS DEPRIVED",0.01425,"MORE DEPRIVED",12.97625,"LESS DEPRIVED",20.1295,"LESS DEPRIVED",0.17555,"MORE DEPRIVED",26.2336,"MORE DEPRIVED"
"765","RC_EW_39","St Austell; Cornwall (South West; England)","Market Town",29.1772727272727,"MORE DEPRIVED",0.17,"MORE DEPRIVED",0.160363636363636,"MORE DEPRIVED",0.438454545454545,"MORE DEPRIVED",21.7312727272727,"MORE DEPRIVED",21.9016363636364,"MORE DEPRIVED",-0.126454545454545,"LESS DEPRIVED",30.644,"MORE DEPRIVED"
"766","RC_EW_3903","Wimborne Road; Moordown; Bournemouth, Christchurch and Poole (South West; England)","District Centre",15.06805,"LESS DEPRIVED",0.09525,"LESS DEPRIVED",0.07085,"LESS DEPRIVED",-0.01105,"LESS DEPRIVED",14.83435,"LESS DEPRIVED",17.29655,"LESS DEPRIVED",-0.0536,"LESS DEPRIVED",22.45125,"MORE DEPRIVED"
"767","RC_EW_3904","Parkway Retail Park; Bournemouth, Christchurch and Poole (South West; England)","Small Retail Park",20.8320277777778,"LESS DEPRIVED",0.119541666666667,"LESS DEPRIVED",0.0933055555555556,"LESS DEPRIVED",0.155722222222222,"MORE DEPRIVED",16.2924444444444,"LESS DEPRIVED",22.2746666666667,"MORE DEPRIVED",0.250208333333333,"MORE DEPRIVED",25.18325,"MORE DEPRIVED"
"768","RC_EW_391","Bank Street; Ossett; Wakefield (Yorkshire and The Humber; England)","Local Centre",20.6299285714286,"LESS DEPRIVED",0.116214285714286,"LESS DEPRIVED",0.0971428571428571,"LESS DEPRIVED",0.370928571428571,"MORE DEPRIVED",26.6619285714286,"MORE DEPRIVED",15.3618571428571,"LESS DEPRIVED",0.281214285714286,"MORE DEPRIVED",18.3882857142857,"LESS DEPRIVED"
"769","RC_EW_3911","Castlepoint Shopping Park; Bournemouth, Christchurch and Poole (South West; England)","Large Retail Park",19.0782074074074,"LESS DEPRIVED",0.114955555555556,"LESS DEPRIVED",0.0929407407407407,"LESS DEPRIVED",0.00160740740740741,"MORE DEPRIVED",18.2014814814815,"LESS DEPRIVED",20.9716518518519,"LESS DEPRIVED",0.0360148148148148,"MORE DEPRIVED",19.8512148148148,"LESS DEPRIVED"
